"","AAL1","AAL2","AAL3","AAL4","AAL5","AAL6","AAL7","AAL8","AAL9","AAL10","AAL11","AAL12","AAL13","AAL14","AAL15","AAL16","AAL17","AAL18","AAL19","AAL20","AAL21","AAL22","AAL23","AAL24","AAL25","AAL26","AAL27","AAL28","AAL29","AAL30","AAL31","AAL32","AAL33","AAL34","AAL35","AAL36","AAL37","AAL38","AAL39","AAL40","AAL41","AAL42","AAL43","AAL44","AAL45","AAL46","AAL47","AAL48","AAL49","AAL50","AAL51","AAL52","AAL53","AAL54","AAL55","AAL56","AAL57","AAL58","AAL59","AAL60","AAL61","AAL62","AAL63","AAL64","AAL65","AAL66","AAL67","AAL68","AAL69","AAL70","AAL71","AAL72","AAL79","AAL80","AAL81","AAL82","AAL83","AAL84","AAL85","AAL86","AAL87","AAL88","AAL89","AAL90","AAL91","AAL92","AAL96","AAL97","AAL98","AAL99","AAL100","AAL111","AAL112"
"AAL29",0.445542572923315,0.432063756769829,0.436375418535868,0.428069567888451,0.431261842185598,0.452344331670938,0.447568954239014,0.437607993979487,0.426631523516552,0.436660888073903,0.444116707695377,0.43658058234477,0.440729011312994,0.434395051537181,0.43985216027836,0.445432528965922,0.441744085496325,0.429772967700195,0.427403957315834,0.437979674404421,0.434653220465386,0.435739761853332,0.417909962764034,0.424128242440709,0.44039420991219,0.409419298154645,0.443921403463546,0.403660167985817,0.441952623851613,0.446603149035074,0.421262432890662,0.400897600815548,0.422628348471278,0.407848038242281,0.441501000330823,0.415893248788729,0.428954854865999,0.44912228610984,0.446303007904201,0.441658854282282,0.43545044021044,0.45675905269407,0.434680734064443,0.433513535193427,0.427973792263888,0.430412975636791,0.445197484157276,0.442691780727438,0.426199670426815,0.44394501487368,0.434515763835687,0.445301598580668,0.428121299057114,0.414855226294883,0.428923152109165,0.436297453391519,0.431734542757918,0.433488229755431,0.432399951143937,0.438208736100625,0.443375612587498,0.439038397987264,0.407342218959108,0.426824980659032,0.44578022240899,0.4416322948445,0.424076494932031,0.407134041891945,0.42940027567804,0.431390454198649,0.420396058966208,0.425101960064573,0.451940767816796,0.418258670229953,0.436189581082169,0.425608272888162,0.426996989939202,0.443385803484276,0.428879427875039,0.428378633532829,0.431075593819049,0.415498182029824,0.411075739538638,0.419834755666024,0.436958807568387,0.427900941010097,0.385843866325409,0.453666164128459,0.427801393072539,0.456507049470561,0.413042443280842,0.412762708705521,0.407459652185351
"AAL30",0.43601039313193,0.46615026187543,0.448196636333107,0.455598558729459,0.439779081711243,0.461696979675175,0.444281850912399,0.471394680076151,0.421707133289516,0.448029730508946,0.440305610649768,0.469983731213057,0.431540363123106,0.4696196423322,0.435414190253942,0.460731708716369,0.445672786468854,0.463690910386394,0.449668335994715,0.420499172964244,0.446194742241943,0.461660364742215,0.43901435389577,0.414607466443974,0.468304817769618,0.426892973097838,0.472297224377399,0.413495990831651,0.446603149035074,0.475865295061118,0.442283448609071,0.405023966259462,0.439931356700042,0.407118267922421,0.469144214431889,0.44168579883849,0.420069435904782,0.443576092396779,0.444400655936983,0.428540190535802,0.43475262251607,0.456327129317618,0.462393653234455,0.436671057105925,0.445326308638134,0.439349770628174,0.455238409356528,0.429713856411901,0.430494111098434,0.469846259732579,0.42803482853419,0.470387026563365,0.41024710811882,0.410098822020338,0.412780270175959,0.428779707313669,0.420589594833782,0.467043407313264,0.437422703501083,0.459258186646101,0.434174792466301,0.472076554330821,0.389275592538971,0.462968005717146,0.438338914099174,0.470058109565743,0.444157925598397,0.406393433977563,0.452087633725765,0.412686121542724,0.434874584137796,0.42998340520482,0.453815113323778,0.458740873151688,0.428847335205675,0.459939445932558,0.412764260712929,0.444996881946855,0.418699580109759,0.463175977500899,0.408669111532195,0.416906342657671,0.386838143079483,0.449051043308005,0.410300965247049,0.44082737326449,0.387194745689226,0.454266516472386,0.413066643542156,0.443776222356675,0.374585952163019,0.460520710858702,0.45793428889474
"AAL31",0.405070430248686,0.444455979610578,0.437176726770992,0.439734479163848,0.425590849092905,0.423392329246061,0.409436828279413,0.437141660274817,0.409625487989614,0.42645193930774,0.407622821494344,0.444349734500359,0.401735548771077,0.447721494905316,0.422615137460423,0.424758098474883,0.41502541724907,0.448135462853357,0.424042299388806,0.404191951422206,0.424206278835177,0.424291656983912,0.420769393179134,0.396585199111939,0.438281921930388,0.391821122646494,0.44262102531876,0.379848289378531,0.421262432890662,0.442283448609071,0.436868840932066,0.381501112539283,0.433853459400642,0.390928133640856,0.436284488449037,0.400996526955541,0.413406040598917,0.416520455612064,0.411694394261858,0.402531172418729,0.41380357900313,0.42709427496254,0.432439762923699,0.40311287297306,0.421396803928813,0.40431408134411,0.42505649630459,0.401041926240601,0.425144595916236,0.443896304377606,0.413491989423968,0.441410285952306,0.407822267091047,0.42157527005382,0.398003206278546,0.420739045984021,0.404077680886959,0.446386670023357,0.429515408186596,0.43045162196677,0.402964407101764,0.445580607513353,0.405688910864219,0.4534686072942,0.40725279952416,0.440719129791577,0.4330163689053,0.385901796649314,0.432532075130194,0.395287182686833,0.434427458411849,0.389377621503649,0.417257540740976,0.454500165478052,0.41480139220975,0.45432003551505,0.406350589315893,0.430031664041329,0.417028774557285,0.455528825350894,0.398516742272815,0.430506715539482,0.403699259189955,0.445592237600196,0.399439441967811,0.428224738409445,0.410648791706589,0.41825131608451,0.39483928859411,0.403890215300775,0.395855540585835,0.435376532928645,0.409070931318365
"AAL32",0.410685285588987,0.391469388311641,0.395500004252347,0.386594398400666,0.394147502295402,0.415299481969057,0.414155396589613,0.397922778253521,0.391400359067688,0.397472690761919,0.408564097921226,0.394092100196463,0.407988696962804,0.395100609800867,0.401406684387922,0.408322710794274,0.407767887612721,0.386293883504682,0.391833902452657,0.406048375798709,0.394565167922059,0.403422231052916,0.381627229788772,0.392990789884344,0.395425694948182,0.384765962526911,0.401075661265504,0.383031613102736,0.400897600815548,0.405023966259462,0.381501112539283,0.37719540820228,0.385536393018387,0.380551019677582,0.398910348667985,0.388495118888876,0.39196130230707,0.410996247504257,0.412667455081641,0.406327897365473,0.398944609874386,0.417326850698587,0.395723941573085,0.401974260376977,0.388837637664453,0.400383892978143,0.406504013568996,0.408782459987648,0.388837243843153,0.400646756773026,0.398478617369181,0.403212697525664,0.393312434837529,0.374932441833432,0.397611368137488,0.397989701622752,0.397513853092241,0.392913346677243,0.391891091012176,0.397249807585555,0.409332568001978,0.397731749795589,0.374184847175837,0.381995929218324,0.411235617724462,0.398364123545635,0.384526440803412,0.376507705231557,0.394026446499778,0.398605932492387,0.379288480969426,0.395436989508437,0.414434720617284,0.371461643630901,0.400133007637806,0.381068975840811,0.390948770126633,0.404777715625274,0.391985141176524,0.384190387383466,0.39847072253265,0.377074215070824,0.376576859500109,0.378598516876452,0.406633273417472,0.389027089261689,0.356726230629499,0.417789809651653,0.396445838942091,0.424453095952545,0.375936231910684,0.378021041500763,0.354786895681312
"AAL33",0.409734208137164,0.440048329865402,0.43696520383608,0.436875265221498,0.426874933123573,0.425136046718963,0.413988581425047,0.433448363896134,0.412425585268268,0.426339340629829,0.411379814056669,0.439331865961344,0.407598682139903,0.443291231340139,0.425523789769646,0.424792169704435,0.418469341916861,0.443661763869366,0.423800772677877,0.411674749198214,0.425081107918774,0.425240819112981,0.420612134861579,0.402212654789056,0.434545271920448,0.39446277997971,0.440388070785445,0.382352158038241,0.422628348471278,0.439931356700042,0.433853459400642,0.385536393018387,0.43460392146471,0.396082656424166,0.433370818676219,0.403016178981184,0.41853190365019,0.419058546867643,0.416479866336794,0.408685525643827,0.417206832052632,0.430716165018623,0.431152581196353,0.406212143980595,0.42059085014649,0.407100504482584,0.427090271183113,0.406536567680987,0.42666297674698,0.440944357980723,0.417847667617847,0.438492541113638,0.414239418567976,0.423066511610077,0.405303747536064,0.424760723205053,0.409264737848091,0.442288263213364,0.430113061861939,0.428620057225407,0.407779723263885,0.441878548618272,0.411204247654493,0.447246986976479,0.412339500348625,0.437136711267672,0.431744182107829,0.389198212813423,0.431676521363627,0.40231931358639,0.431744905714947,0.392991025837913,0.419976378423618,0.446795832548546,0.419335451921072,0.448071713593947,0.411984879393099,0.431814305722331,0.421714677756437,0.449238635651778,0.406402242323234,0.431561668751836,0.410721251300487,0.441578978165817,0.411333382152107,0.428373313513437,0.412869183944937,0.420629985507971,0.402294220965852,0.411915012460559,0.404641685590981,0.434094237614296,0.40496463757891
"AAL34",0.418654588762203,0.395567779143566,0.406995572166687,0.393282871171997,0.403828068955005,0.418747680153468,0.419933551183504,0.397858203111718,0.40297633183784,0.4053520219683,0.41450232685368,0.397256182854722,0.415439851041149,0.3982808909938,0.414193317035527,0.410711451217063,0.413903810100304,0.392625745416216,0.395459330700276,0.420776231205694,0.404310433879566,0.402417095483491,0.386835631263024,0.404355250151361,0.398654107499869,0.384388016983548,0.404467655558575,0.381280115023932,0.407848038242281,0.407118267922421,0.390928133640856,0.380551019677582,0.396082656424166,0.390728180336199,0.400419680470273,0.386107933891939,0.40847260893297,0.418714526364159,0.419450548832026,0.417950454796013,0.408244999078811,0.426938416461804,0.397510214051928,0.406668685478638,0.394370393570309,0.40293683968285,0.412826648801807,0.418144182344693,0.402218360209744,0.406451309735147,0.411457429873556,0.406537056587137,0.411576083203773,0.394250761558858,0.411404010211086,0.413276715454311,0.409749233707436,0.396760641530011,0.4062037705592,0.401446015927267,0.417518615751069,0.401568270519763,0.396046841090231,0.389823402233184,0.418579867604687,0.402076321814132,0.393408617716822,0.384616234597761,0.397861695706848,0.412231082468652,0.389163012814971,0.397233010718011,0.419809435951328,0.380605869658084,0.412748417142661,0.389919495902982,0.408285713314739,0.415935329083967,0.410074041912133,0.392188923632937,0.414636264807841,0.397105902883243,0.402621270007911,0.388409058857938,0.426868605528594,0.39954572606684,0.38384077082182,0.424058387001577,0.40872224687948,0.430753956313488,0.407321313162203,0.374699756453981,0.351975911270962
"AAL35",0.432020516544389,0.460420685234578,0.443476811600239,0.44962917462775,0.43455177821412,0.456096877422002,0.439423857486734,0.466003709567896,0.416504513604501,0.441390662041851,0.435729461676089,0.465373208845895,0.427746121339727,0.463575050305246,0.43024116762192,0.456061164571362,0.440060536879752,0.458932489368684,0.443375176139705,0.415400407431906,0.4409761788472,0.456147165330937,0.432524503212992,0.408817227216065,0.462933630720231,0.422184531183831,0.465902011577443,0.408215746538257,0.441501000330823,0.469144214431889,0.436284488449037,0.398910348667985,0.433370818676219,0.400419680470273,0.469158254151546,0.43643779825273,0.415505440201837,0.440660115973956,0.440851447836771,0.422835043245036,0.430754417082752,0.453338171997696,0.456241532390767,0.432632120220057,0.440216499419738,0.433661524653383,0.451119513847207,0.424773336343708,0.426297941292481,0.464308329486326,0.423852018914982,0.464820640741167,0.405176696318905,0.405701670929719,0.40872368420762,0.423564948048189,0.41566667509037,0.461137533413156,0.432903232747125,0.453586694078024,0.429565061521762,0.466600409047666,0.384536131895912,0.457221539546866,0.433287837788863,0.463654404626314,0.439236455779333,0.401278947475008,0.44509343363467,0.407498189712449,0.429283912803951,0.423283660628605,0.450623082061791,0.453745780047095,0.423222480392297,0.453909479006473,0.40997185185117,0.439032072726158,0.41365970493078,0.456871097022949,0.404749972684267,0.411442148695836,0.382510617680977,0.443722140384198,0.407400569516467,0.435959257356078,0.385304631637797,0.449434850605076,0.408878454344938,0.440146868763459,0.371744142476876,0.446479100038395,0.445132025800207
"AAL36",0.414025347308831,0.43202956596367,0.409761507482457,0.418097612835672,0.407491562435775,0.440024582798661,0.425253064145473,0.44151485952597,0.39512957656113,0.416126743005391,0.418632695843841,0.435265784936205,0.410693259415252,0.43435750638475,0.402652849798837,0.438420266742852,0.426483177663512,0.422478021649941,0.419415470875354,0.397359534399292,0.415088640967446,0.439130255282931,0.405494610417213,0.391287193155679,0.430844120239441,0.409868881500477,0.435320552130087,0.402699891272604,0.415893248788729,0.44168579883849,0.400996526955541,0.388495118888876,0.403016178981184,0.386107933891939,0.43643779825273,0.436732309251779,0.385301243889193,0.41914591305437,0.426353452216754,0.404766160500868,0.405872284031312,0.428602912321314,0.430699657303004,0.41944948270675,0.411359412018819,0.422522885318525,0.426126171321964,0.409859722542929,0.396767808828572,0.433459773557179,0.397634822637051,0.43633256429514,0.380529768739301,0.366756033273788,0.38985406610087,0.395262859171809,0.394053063594162,0.431996302021965,0.398227355698737,0.427567676616773,0.413749231058463,0.438866630399883,0.350572734856217,0.419274360937672,0.415185478505884,0.435404736647972,0.406892277526457,0.383904862475654,0.417995963139564,0.386860227208878,0.392136101745288,0.41435333346411,0.430163732509363,0.417427691449251,0.400585049433137,0.41618052258834,0.379527393084933,0.412288840360186,0.383053762060771,0.419974471329034,0.383744586768582,0.372566184687974,0.34734834885913,0.406454352973304,0.381498191310593,0.404583417050878,0.352044185114649,0.436898302236763,0.393037132677494,0.433857227845988,0.328324327444601,0.425850224785081,0.421077288878515
"AAL37",0.440383107059568,0.409897590918689,0.432163543655376,0.413293331553722,0.426950407638143,0.432121112150541,0.437649579780278,0.407446918751081,0.430919890509714,0.427536919824276,0.432608575620312,0.412647371361947,0.435283078036745,0.411000534176136,0.443529936027512,0.422968439684716,0.431589763077792,0.411114296465771,0.405959893421358,0.44841144610254,0.428584548631068,0.403860060093413,0.4009225735278,0.42787327302222,0.41564152844762,0.385721883602898,0.416948379043622,0.38354195669574,0.428954854865999,0.420069435904782,0.413406040598917,0.39196130230707,0.41853190365019,0.40847260893297,0.415505440201837,0.385301243889193,0.443089110577087,0.441204744176716,0.437787723040017,0.441884675324194,0.433435165220422,0.448995643170421,0.408953818856689,0.420168379851349,0.411560639964686,0.411717185955916,0.429839328472502,0.441061672796959,0.431535212269722,0.423651010207984,0.438337401502997,0.421737266888114,0.448999880420672,0.43410243382248,0.440624586646748,0.445494112213779,0.437257161194342,0.411846280691585,0.436138469974823,0.418810537520582,0.437722273486811,0.416123026856718,0.43713663559244,0.4103799388552,0.43939132205996,0.417254113975572,0.415404730474373,0.40209221768294,0.409599951937064,0.439703375799493,0.420445989243662,0.405309945765369,0.438497785229917,0.405104474128562,0.440715903971271,0.413007304112237,0.441193932692521,0.443246832431129,0.444288079666237,0.413884515878087,0.44799181577291,0.435372845339178,0.448046946671222,0.411554394405726,0.458328374558465,0.42329159098703,0.423560407835043,0.442827500465304,0.436955952023767,0.450859039332857,0.458085638470668,0.384555141877715,0.348981326521956
"AAL38",0.4651933890203,0.422380531125181,0.436087800929194,0.420177778378215,0.434651248741876,0.460540179140828,0.464929351223022,0.433604132649972,0.436751639486518,0.438606962801549,0.460606686330602,0.428836811913516,0.460362670460643,0.425513269746159,0.449929439789577,0.451126633646739,0.453844161854459,0.417895472722619,0.427863998575587,0.455991332600151,0.437183747017666,0.437582928325716,0.415986490853347,0.439668862451258,0.437028305297654,0.415645322668758,0.440579625420478,0.415137639514455,0.44912228610984,0.443576092396779,0.416520455612064,0.410996247504257,0.419058546867643,0.418714526364159,0.440660115973956,0.41914591305437,0.441204744176716,0.464586178606359,0.460997417768828,0.458407823087899,0.446615500038234,0.467900995951057,0.43278976179585,0.445348812266551,0.429589732213341,0.439878268007439,0.45351823138644,0.460660072365073,0.428721347254801,0.438700114216983,0.447053045753942,0.442883800941868,0.441331958555263,0.415668106282972,0.448326153516797,0.44556628346336,0.446884855643018,0.424609240260773,0.43531199954327,0.439156894483316,0.462137988997187,0.431278305757046,0.415330241284745,0.411466917258244,0.463878913114037,0.436635175777772,0.42009953556214,0.418051895619806,0.428767280248556,0.45252687394281,0.418146863287448,0.438573457974225,0.466572053418806,0.395805791545373,0.448437914939938,0.409766064700584,0.4410145406173,0.449469066515301,0.438732788848625,0.413611001481102,0.451053242959442,0.414779275101479,0.424089927987776,0.407609097088089,0.464943088941115,0.42946277647001,0.365270195345026,0.467454551688758,0.446433851651209,0.477969150376871,0.433016774845837,0.39341714355121,0.402032058734799
"AAL39",0.464662198678303,0.423168428505671,0.433291340677112,0.419426729528134,0.433124082202708,0.463650334855684,0.466367489248352,0.434947068819618,0.434762349425952,0.438482394342428,0.459922097741873,0.428992846605574,0.459690869276163,0.425424867285357,0.446688044053092,0.453475876694829,0.456636426809748,0.416578444327621,0.427048251399019,0.456615691895254,0.439335197694358,0.440285786150073,0.413166823461854,0.439203753350538,0.436021258104248,0.419802802850185,0.439886454804673,0.417763210476753,0.446303007904201,0.444400655936983,0.411694394261858,0.412667455081641,0.416479866336794,0.419450548832026,0.440851447836771,0.426353452216754,0.437787723040017,0.460997417768828,0.465491016647509,0.459114811620237,0.444982738576524,0.469406925196296,0.433037705782395,0.448542144052264,0.428309220324292,0.443193867680773,0.453274094310448,0.461782607277082,0.426678607512454,0.439495018539449,0.444870897105205,0.442292865942916,0.439709245433456,0.410153195636281,0.447469407267827,0.442780437100859,0.445150860073858,0.424585941137645,0.431844591256214,0.439006456382701,0.462696217704658,0.433100901864059,0.408977334416149,0.408729191562267,0.463870678292218,0.436598129055318,0.417955402157473,0.416750816159167,0.424763233963039,0.449002984960587,0.410827660376109,0.442441093337939,0.468029167798056,0.39620762723321,0.4464870580187,0.406821350742024,0.437319399864641,0.448013569565082,0.435260446584487,0.41074915221822,0.448846228976153,0.408459170365059,0.418064872788427,0.404928694528748,0.462114848536528,0.427236628136902,0.382195365988688,0.471458624275737,0.447497357233975,0.483590461007647,0.423018216060901,0.399488478068102,0.390486113373864
"AAL40",0.4655345022522,0.403838019995641,0.427316613111706,0.405410838289245,0.427717047552508,0.454515136801356,0.463485374455277,0.413829057377616,0.435564320258838,0.432304331942967,0.456958720637873,0.409192213345295,0.459092954250657,0.405965227923968,0.448324192801814,0.440510987718636,0.449434906451341,0.398123390934951,0.414227930805063,0.463237488140414,0.432109538097961,0.421893372965055,0.401832532958948,0.442143772756013,0.421757927862591,0.405898361298325,0.425038557268797,0.407808428255628,0.441658854282282,0.428540190535802,0.402531172418729,0.406327897365473,0.408685525643827,0.417950454796013,0.422835043245036,0.404766160500868,0.441884675324194,0.458407823087899,0.459114811620237,0.464859500152851,0.443419315167535,0.465904180235991,0.417305776526607,0.441900226488675,0.41863191602945,0.433543010895468,0.444803103834791,0.464847324543202,0.422893579426083,0.424552577432688,0.446350812820663,0.427593041891837,0.448340135515914,0.414457884252105,0.452873062220324,0.446170713596769,0.449266707257509,0.405649452968986,0.430130312112119,0.426259839706645,0.462692889512068,0.414159394439037,0.4198425697209,0.391172944249604,0.463768916230369,0.421223661659004,0.407535038410631,0.414867012950298,0.413622977679652,0.457704872378871,0.407314598510671,0.434953814760054,0.461178620130788,0.373779243573544,0.44821886717844,0.390189017805061,0.443888341999086,0.446754155276082,0.44067339081429,0.393979283742835,0.45772711945089,0.410429805055208,0.433065671847674,0.390666937947696,0.47222287771607,0.420027287330478,0.377137682514932,0.464743171256309,0.452073004383796,0.481643382801027,0.446334601531365,0.37707878405219,0.371893397067381
"AAL41",0.446635369929396,0.421053733505649,0.43144140684991,0.418117665095439,0.426720276422211,0.447310366967659,0.446108990211476,0.424663557392574,0.427538362204407,0.430781427927653,0.442526051976404,0.423914696211313,0.441496721615515,0.422336889595195,0.439978881351153,0.437125598882043,0.440150591959452,0.417425400141773,0.417781867800696,0.443597441727257,0.432962824654383,0.423506743067997,0.40772643787428,0.426477166489875,0.429237250181869,0.401223300934482,0.430749017403831,0.398956653386355,0.43545044021044,0.43475262251607,0.41380357900313,0.398944609874386,0.417206832052632,0.408244999078811,0.430754417082752,0.405872284031312,0.433435165220422,0.446615500038234,0.444982738576524,0.443419315167535,0.443985397881727,0.454076641233339,0.423444439558308,0.429118190422088,0.419565626365943,0.424854984243681,0.439438725812298,0.444815511447684,0.425694870673098,0.431948071092535,0.435782145390212,0.434293963344171,0.434781513676879,0.416491728800227,0.435173210479842,0.438688330581592,0.434308493786988,0.421571479009173,0.431157959567832,0.43002597888704,0.443080642055342,0.428209478933993,0.414840734637365,0.415378290075149,0.445500497132673,0.430353291776874,0.416317068904838,0.405305791764157,0.417276724629598,0.436872838562735,0.415246967779251,0.421714038440477,0.451053832985013,0.405647235242465,0.437458166906352,0.41517659536331,0.432090157445603,0.442735997344921,0.432407836685122,0.417499042206324,0.438850779927259,0.41841982287014,0.421650814957431,0.411144342686114,0.44516947846787,0.422423736416831,0.382645949243404,0.451699116136198,0.432273387473403,0.460851852331134,0.425472388627975,0.399550249183878,0.375377082221107
"AAL42",0.471202248502935,0.434484470280519,0.445125645692585,0.434231223337813,0.444754359051193,0.469309398042068,0.472235438061008,0.444325202559005,0.443367016616408,0.448767101410157,0.46573437856568,0.440679579856628,0.46516382494176,0.436534335826557,0.455909802944421,0.461072830882704,0.4623887136212,0.430988251287072,0.437042053940753,0.463214765416522,0.450333142578476,0.447910805733727,0.424766131393169,0.447010070948049,0.45089706598991,0.424169550207525,0.454193054531685,0.420575637627892,0.45675905269407,0.456327129317618,0.42709427496254,0.417326850698587,0.430716165018623,0.426938416461804,0.453338171997696,0.428602912321314,0.448995643170421,0.467900995951057,0.469406925196296,0.465904180235991,0.454076641233339,0.485042934567986,0.445529706273485,0.453692161273031,0.440583764359521,0.447537293395122,0.462995699050833,0.467895945541863,0.438392719351976,0.450431316031042,0.454195606123164,0.453679195723962,0.449240500809086,0.42410592534399,0.454686523051088,0.454213636184551,0.453664447840259,0.436596953832133,0.444416347867131,0.450401714627862,0.467794543005185,0.444978357934853,0.420163460303312,0.423476578452263,0.470224410150166,0.448094146484017,0.432034426844199,0.424294155625375,0.437153580513197,0.458975971221763,0.429904946491033,0.447107487356378,0.476314473416438,0.409187944325398,0.455741568831205,0.421467144519622,0.447693707806665,0.458240255208424,0.446236647320504,0.425294238089472,0.456590181216821,0.423509368120719,0.429982368139708,0.419303255749486,0.470285865704694,0.440414089276127,0.394566127606002,0.47469638424276,0.458018790827538,0.486951567908003,0.436123083072133,0.416921018744758,0.407428171449575
"AAL43",0.422617049012452,0.456101739913807,0.438014424830836,0.446362017678368,0.4296885837183,0.449798134991593,0.431107091127628,0.458981980851604,0.411962129505624,0.437276981990827,0.427282627173475,0.459015086386311,0.419053425807488,0.458636314786714,0.423743983837157,0.449189173963734,0.434142435217364,0.454386997566467,0.437953064521752,0.410242435130336,0.435418673242722,0.450220836281171,0.428618743193869,0.40414458093075,0.455759502816374,0.416350543113195,0.460575371583559,0.401853896592257,0.434680734064443,0.462393653234455,0.432439762923699,0.395723941573085,0.431152581196353,0.397510214051928,0.456241532390767,0.430699657303004,0.408953818856689,0.43278976179585,0.433037705782395,0.417305776526607,0.423444439558308,0.445529706273485,0.451652286686566,0.426370114222108,0.433029360245359,0.428843905808764,0.442386842357755,0.418337109675256,0.422361497355399,0.458587619286802,0.416886923957015,0.457897012342481,0.400485265186521,0.403518021679046,0.401223216517105,0.419369923980529,0.409245606600633,0.456826198258619,0.427236434051518,0.446890111045245,0.421605634933037,0.461059320731731,0.383137674286161,0.454526831693087,0.425139531305508,0.457786875889007,0.434752801284597,0.395800703912022,0.440495752486428,0.402094335826967,0.423897419182344,0.419746810905648,0.440142679397085,0.452705054970116,0.418524082741406,0.451842725619352,0.40223387795766,0.434735146271904,0.409050876231174,0.454652635567534,0.39783213330634,0.40969829513926,0.378106515537382,0.440733449075496,0.398406718822579,0.431914315492289,0.392299936327556,0.443136014771549,0.401909147894201,0.432150665576591,0.36502184528429,0.44880488629363,0.452404656123482
"AAL44",0.448762306210931,0.414526084036429,0.420373322313587,0.40980026963682,0.420523142337727,0.451376072914316,0.452514617130952,0.428381832067554,0.419320914321681,0.425655837584903,0.445781543930893,0.420761588521323,0.44448739135662,0.418893039376832,0.430798609629766,0.44268642882199,0.442295008817256,0.407736434771183,0.420608270779655,0.437371633264973,0.423477501749589,0.435030044612022,0.405934680025764,0.423552237920882,0.427832291621843,0.413905617241943,0.433088890077279,0.412745310274171,0.433513535193427,0.436671057105925,0.40311287297306,0.401974260376977,0.406212143980595,0.406668685478638,0.432632120220057,0.41944948270675,0.420168379851349,0.445348812266551,0.448542144052264,0.441900226488675,0.429118190422088,0.453692161273031,0.426370114222108,0.437767588400665,0.419441576842522,0.432408341029456,0.44169798835105,0.444148517919595,0.411281885482348,0.429148705607439,0.428714315433793,0.432993807599477,0.418553620299399,0.391174228950522,0.429050059880932,0.424630385289703,0.428380562354582,0.416265411655376,0.417231304647052,0.429001523364906,0.447057551306065,0.423762837492488,0.389075594065709,0.400195162304915,0.448447280019348,0.427242986441015,0.407657539916212,0.404269045975211,0.419700842897171,0.431845451419709,0.400888894892726,0.431150288090778,0.453697011731636,0.382985897531176,0.429839491967941,0.397030739549191,0.418983565426533,0.432048890365615,0.417225617458377,0.401519601989375,0.427735543803586,0.3915149264177,0.396188652885107,0.394957643616827,0.441489197240702,0.415757979792721,0.357793146929357,0.45498968808396,0.430299480702295,0.464454537327759,0.399533016666554,0.39355628849434,0.402816945036923
"AAL45",0.423140773836623,0.436703301265076,0.430576135677197,0.43037249946235,0.423001253246318,0.439441903042317,0.428268523526185,0.438859398827884,0.410451924746399,0.428350401554005,0.423915268780271,0.439910725837125,0.418514501840993,0.439705502818645,0.423457563112343,0.436084685857745,0.426265727818685,0.435942602621081,0.424022189645114,0.414535097493794,0.426473510777109,0.432278156356174,0.415466954808066,0.404451820103008,0.438809196787187,0.403106751211282,0.442543494226306,0.393535663074897,0.427973792263888,0.445326308638134,0.421396803928813,0.388837637664453,0.42059085014649,0.394370393570309,0.440216499419738,0.411359412018819,0.411560639964686,0.429589732213341,0.428309220324292,0.41863191602945,0.419565626365943,0.440583764359521,0.433029360245359,0.419441576842522,0.42365049442943,0.418304750762187,0.434022702670493,0.419729352849214,0.418464361836898,0.443107003904035,0.417518987055463,0.442782132310132,0.406630858858417,0.404737364387774,0.406454237897724,0.419456864135349,0.411775063525227,0.437796887154107,0.423499824676131,0.433668723761718,0.421277103519863,0.442376308230918,0.390681696786333,0.434917596163253,0.424096496880564,0.44073131428463,0.423142719278755,0.392827134400577,0.427681976938285,0.406524636772017,0.416993486930868,0.408471979461366,0.433594483444586,0.431295303588911,0.418055524873148,0.43357713046529,0.408168231045329,0.430716545459526,0.412280303919288,0.43596221167665,0.406700119928556,0.408884942769441,0.391147870532332,0.425572703659803,0.408506535686961,0.422159107810384,0.387398490741091,0.435294970042505,0.405125159442036,0.430992197818179,0.385459769639347,0.424578558083996,0.405202806413572
"AAL46",0.440354529529151,0.4203761788703,0.418545203706966,0.412824202456682,0.418717523755842,0.449142301333016,0.445998044931192,0.433184972770504,0.412753425023299,0.423798795067034,0.440240515155923,0.424564696314591,0.437123600062568,0.424882108449811,0.42470479071853,0.442427141292614,0.438226168897638,0.412901752463045,0.422678328188903,0.427562398828368,0.420547214627871,0.439374862504024,0.408745482315814,0.416574571972568,0.429809660770618,0.41593418133992,0.435841967575934,0.411670846765335,0.430412975636791,0.439349770628174,0.40431408134411,0.400383892978143,0.407100504482584,0.40293683968285,0.433661524653383,0.422522885318525,0.411717185955916,0.439878268007439,0.443193867680773,0.433543010895468,0.424854984243681,0.447537293395122,0.428843905808764,0.432408341029456,0.418304750762187,0.433333521526176,0.438501042347707,0.435851116345847,0.407504954028492,0.430892560224675,0.42177320121983,0.435704522151908,0.408065366965023,0.384963794830406,0.419614558231982,0.418265271031125,0.419772262067006,0.422049371010545,0.41251534270607,0.428979032479766,0.439119971499436,0.42856433924945,0.379644016249897,0.406477243207331,0.4417802533698,0.431173783748649,0.408383264867616,0.401071422257671,0.422540066855654,0.422953022526817,0.39963235505636,0.42991669452176,0.447249215252511,0.390956854141932,0.423140082483407,0.403445265610928,0.409028786364934,0.428068316105639,0.409092529236277,0.407674396247515,0.416991061644337,0.387777448523464,0.383320794752108,0.399165800942553,0.428795411568389,0.414521437936716,0.344435250016654,0.449874680588412,0.419078929600211,0.455726005670115,0.381244806852747,0.404600133768715,0.40956769846461
